,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__kernel,param_union__charngrams__reduce_dim__n_components,param_union__funcwords__reduce_dim__n_components,param_union__posngrams__tfidf__ngram_range,param_union__wordngrams__reduce_dim__n_components,param_union__wordngrams__tfidf__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,26.778996181488036,3.438418960571289,0.10620756547041707,0.1105726440619836,0.1,rbf,100,50,"(1, 1)",100,"(1, 1)","{'union__posngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",85,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11636363636363636,0.13761745983631404,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.8693471774322576,0.029040127454415213,0.005081015977024227,0.013522459486640902
1,29.50048131942749,3.47295880317688,0.10693501454898158,0.11002702417717,0.1,rbf,100,50,"(1, 1)",100,"(2, 2)","{'union__posngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",41,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.12,0.13488936041224614,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,1.267450574221407,0.06189485571063173,0.006535201557693956,0.012431224246528216
2,34.7235324382782,4.269433879852295,0.1066925315227934,0.11069389292527547,0.1,rbf,100,50,"(1, 1)",200,"(1, 1)","{'union__posngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__reduce_dim__n_components': 200, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",53,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11878787878787879,0.13822370415277357,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,2.163257825363371,0.07409877986265359,0.006050446742413617,0.013764956304194938
3,37.481094455718996,4.287717962265015,0.10693501454898158,0.1102695219037538,0.1,rbf,100,50,"(1, 1)",200,"(2, 2)","{'union__posngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__reduce_dim__n_components': 200, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",41,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.12,0.1361018490451652,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.3367824901675681,0.08045722647875893,0.006535201557693956,0.012916217592089448
4,26.31858649253845,3.692051124572754,0.1059650824442289,0.11257325030630003,0.1,rbf,100,50,"(2, 2)",100,"(1, 1)","{'union__posngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",102,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11515151515151516,0.14762049105789632,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.8136919375297157,0.03188860425638004,0.0045963566606247366,0.017523660193465972
5,27.84171290397644,3.8252633094787596,0.1059650824442289,0.11263387473794598,0.1,rbf,100,50,"(2, 2)",100,"(2, 2)","{'union__posngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",102,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11515151515151516,0.1479236132161261,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.6583545114300553,0.0344364868700907,0.0045963566606247366,0.017644908783146555
6,36.04177627563477,4.497427892684937,0.10572259941804074,0.11257325030630003,0.1,rbf,100,50,"(2, 2)",200,"(1, 1)","{'union__posngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__reduce_dim__n_components': 200, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",118,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11393939393939394,0.14762049105789632,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.9545415211295876,0.038314747802404306,0.004111752345147815,0.017523660193465972
7,39.82707896232605,4.54688138961792,0.10620756547041707,0.11293699689617576,0.1,rbf,100,50,"(2, 2)",200,"(2, 2)","{'union__posngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__reduce_dim__n_components': 200, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",85,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11636363636363636,0.14943922400727494,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.38123825771918646,0.07700896549239021,0.005081015977024227,0.018251151786080298
8,27.03895287513733,3.686351013183594,0.10548011639185258,0.11269449916959196,0.1,rbf,100,50,"(3, 3)",100,"(1, 1)","{'union__posngrams__tfidf__ngram_range': (3, 3), 'union__wordngrams__tfidf__ngram_range': (1, 1), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",135,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11272727272727273,0.14822673537435588,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.730058000092909,0.09295105549213231,0.003627225075350725,0.01776615737656177
9,30.036567592620848,3.693649101257324,0.10548011639185258,0.11324011905440552,0.1,rbf,100,50,"(3, 3)",100,"(2, 2)","{'union__posngrams__tfidf__ngram_range': (3, 3), 'union__wordngrams__tfidf__ngram_range': (2, 2), 'union__wordngrams__reduce_dim__n_components': 100, 'union__funcwords__reduce_dim__n_components': 50, 'clf__C': 0.1, 'union__charngrams__reduce_dim__n_components': 100, 'clf__kernel': 'rbf'}",135,0.1037394451145959,0.10379362670713202,0.10386473429951691,0.10376213592233009,0.11272727272727273,0.15095483479842375,0.10340632603406326,0.10387643852210782,0.10365853658536585,0.1038135593220339,0.553331605605217,0.11493938433296419,0.003627225075350725,0.018857394873470733
